dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.05,95,718,697.3399658203125,0.0834796205163002,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.05,96,718,697.1966552734375,0.0839536115527153,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.05,97,718,697.9837646484375,0.0839907005429267,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.05,98,718,697.1239013671875,0.0836002752184867,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.05,99,718,697.1650390625,0.0835522636771202,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,0,718,697.436279296875,0.0721750855445861,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,1,718,697.9159545898438,0.0722367689013481,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,2,718,697.7477416992188,0.0721503645181655,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,3,718,698.4190673828125,0.0723226219415664,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,4,718,698.0972290039062,0.0722018703818321,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,5,718,697.8155517578125,0.0722149834036827,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,6,718,697.5773315429688,0.0720148086547851,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,7,718,698.33544921875,0.0721555352210998,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,8,718,697.6917114257812,0.0721659064292907,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,9,718,697.5989990234375,0.0720874816179275,0.9421338155515372
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,10,718,697.5723266601562,0.0720633789896965,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,11,718,697.7025756835938,0.0721335262060165,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,12,718,697.6821899414062,0.0721250548958778,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,13,718,697.911865234375,0.072121262550354,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,14,718,697.3146362304688,0.0719633176922798,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,15,718,697.6971435546875,0.0721457228064537,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,16,718,697.28076171875,0.0720843598246574,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,17,718,697.84130859375,0.0721861347556114,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,18,718,697.2247314453125,0.071964219212532,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,19,718,697.9990844726562,0.0722328349947929,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,20,718,698.0745849609375,0.072180338203907,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,21,718,698.2744140625,0.0721687003970146,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,22,718,697.6094360351562,0.0721553489565849,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,23,718,697.7933959960938,0.0721428543329238,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,24,718,697.4937133789062,0.0721479505300521,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,25,718,697.53076171875,0.0721123293042182,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,26,718,697.5831909179688,0.0720844268798828,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,27,718,696.9905395507812,0.0720768272876739,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,28,718,697.7183837890625,0.0720950365066528,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,29,718,697.7450561523438,0.072127066552639,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,30,718,697.5818481445312,0.0721451044082641,0.9394213381555152
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,31,718,697.6211547851562,0.0724010095000267,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,32,718,697.8372802734375,0.0721618309617042,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,33,718,698.037109375,0.0721421390771865,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,34,718,697.8286743164062,0.072213590145111,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,35,718,697.9715576171875,0.0720704942941665,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,36,718,698.1727294921875,0.072059080004692,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,37,718,697.5443115234375,0.0720581039786338,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,38,718,697.6162109375,0.0721208229660987,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,39,718,697.7088623046875,0.0722066611051559,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,40,718,697.32958984375,0.0719921290874481,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,41,718,697.6062622070312,0.0721028372645378,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,42,718,698.2486572265625,0.0721570327877998,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,43,718,698.1473999023438,0.072185605764389,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,44,718,697.7771606445312,0.0720194280147552,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,45,718,697.869384765625,0.0722332745790481,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,46,718,697.9276733398438,0.0721198916435241,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,47,718,697.9475708007812,0.0723384767770767,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,48,718,697.3092651367188,0.0720100775361061,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,49,718,697.79931640625,0.0721211954951286,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,50,718,697.2766723632812,0.0720209330320358,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,51,718,697.60986328125,0.072072684764862,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,52,718,697.4340209960938,0.0719070956110954,0.9579566003616636
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,53,718,697.8973999023438,0.0720241889357566,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,54,718,697.2698974609375,0.0720927417278289,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,55,718,697.8273315429688,0.072043664753437,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,56,718,698.0425415039062,0.0719548761844635,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,57,718,697.8499145507812,0.0720224529504776,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,58,718,698.1387939453125,0.0722757279872894,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,59,718,696.8228149414062,0.0720091685652732,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,60,718,697.3173828125,0.0721093267202377,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,61,718,697.7631225585938,0.0721943825483322,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,62,718,698.0570068359375,0.072099894285202,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,63,718,697.5805053710938,0.0720041543245315,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,64,718,697.9317626953125,0.0721127241849899,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,65,718,697.439453125,0.0720920786261558,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,66,718,697.9195556640625,0.0720701068639755,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,67,718,697.9620361328125,0.0721437186002731,0.9624773960216998
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,68,718,698.0732421875,0.0719817653298378,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,69,718,698.0022583007812,0.0721714496612548,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,70,718,698.2337646484375,0.0722185671329498,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,71,718,698.0805053710938,0.0721926689147949,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,72,718,697.8359375,0.0720479488372802,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,73,718,697.2400512695312,0.0720723792910575,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,74,718,697.8015747070312,0.072222851216793,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,75,718,697.6930541992188,0.0722642317414283,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,76,718,698.1718139648438,0.0720915496349334,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,77,718,698.4073486328125,0.0721420273184776,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,78,718,697.6663818359375,0.0721634477376937,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,79,718,697.6338500976562,0.0720470547676086,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,80,718,698.0732421875,0.0721113532781601,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,81,718,697.8363647460938,0.0720860809087753,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,82,718,697.985107421875,0.0721607133746147,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,83,718,697.789794921875,0.0721463784575462,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,84,718,697.186279296875,0.0720814019441604,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,85,718,698.222900390625,0.0720779448747634,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,86,718,698.38427734375,0.0722135752439498,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,87,718,697.7689819335938,0.0721164047718048,0.9367088607594936
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,88,718,697.6966552734375,0.0721417516469955,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,89,718,697.7477416992188,0.071975328028202,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,90,718,697.5845336914062,0.0721431300044059,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,91,718,697.4381103515625,0.0721012577414512,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,92,718,697.8562622070312,0.0719572603702545,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,93,718,697.558349609375,0.0721314549446106,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,94,718,698.1966552734375,0.0722872763872146,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,95,718,697.5515747070312,0.0720704793930053,0.9389692585895116
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,96,718,697.332275390625,0.0719707459211349,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,97,718,698.25634765625,0.0722223669290542,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,98,718,697.2970581054688,0.0720916390419006,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.25,99,718,697.4236450195312,0.0720820128917694,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,0,718,697.8585205078125,0.070245049893856,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,1,718,698.2984008789062,0.0702871456742286,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,2,718,698.2161254882812,0.0702635049819946,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,3,718,698.8607788085938,0.0703203156590461,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,4,718,698.6659545898438,0.0702628195285797,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,5,718,698.3001708984375,0.0702612549066543,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,6,718,698.0836791992188,0.0701688826084137,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,7,718,698.7848510742188,0.0702530965209007,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,8,718,698.1455688476562,0.0702655911445617,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,9,718,698.0529174804688,0.0701971650123596,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,10,718,698.0538330078125,0.070182591676712,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,11,718,698.2070922851562,0.0702328905463218,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,12,718,698.0904541015625,0.0702440291643142,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,13,718,698.3422241210938,0.0702614113688469,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,14,718,697.84130859375,0.0701270028948783,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,15,718,698.2188110351562,0.0702396929264068,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,16,718,697.6934814453125,0.0702014714479446,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,17,718,698.283447265625,0.0702947750687599,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,18,718,697.7721557617188,0.0701749101281166,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,19,718,698.43310546875,0.0702951624989509,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,20,718,698.46337890625,0.0702678188681602,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,21,718,698.7156372070312,0.070266492664814,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,22,718,698.119384765625,0.070260114967823,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,23,718,698.302001953125,0.0702132955193519,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,24,718,697.884765625,0.0702295154333114,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,25,718,698.0560913085938,0.0701887309551239,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,26,718,698.0606079101562,0.0702245533466339,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,27,718,697.5692138671875,0.0701916292309761,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,28,718,698.217041015625,0.0701939091086387,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,29,718,698.259521484375,0.0701745972037315,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,30,718,698.0343627929688,0.070248931646347,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,31,718,698.1410522460938,0.0703793764114379,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,32,718,698.3223266601562,0.0702387690544128,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,33,718,698.4683837890625,0.0702444016933441,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,34,718,698.3580932617188,0.0702899172902107,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,35,718,698.4489135742188,0.0702207684516906,0.959764918625678
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,36,718,698.668212890625,0.0702082589268684,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,37,718,697.9796752929688,0.0702147185802459,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,38,718,698.0497436523438,0.0702211707830429,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,39,718,698.204345703125,0.0702480375766754,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,40,718,697.8286743164062,0.0701610594987869,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,41,718,698.0619506835938,0.0702150166034698,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,42,718,698.6492309570312,0.0702477023005485,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,43,718,698.5863647460938,0.0702853947877883,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,44,718,698.2667236328125,0.0701616108417511,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,45,718,698.4281616210938,0.0702997148036956,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,46,718,698.3427124023438,0.0702203139662742,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,47,718,698.3892822265625,0.0703455582261085,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,48,718,697.7437133789062,0.0701327994465828,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,49,718,698.3621215820312,0.0702746137976646,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,50,718,697.8024291992188,0.0701724514365196,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,51,718,698.0940551757812,0.0701968222856521,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,52,718,697.9439697265625,0.0700791105628013,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,53,718,698.3711547851562,0.0701995342969894,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,54,718,697.7432250976562,0.0701776668429374,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,55,718,698.3196411132812,0.0701771005988121,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,56,718,698.5361938476562,0.0701751559972763,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,57,718,698.4832763671875,0.0702078267931938,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,58,718,698.4620361328125,0.0703034698963165,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,59,718,697.2893676757812,0.0701212286949157,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,60,718,697.7689819335938,0.0701685398817062,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,61,718,698.2178955078125,0.0702716782689094,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,62,718,698.5646362304688,0.0702413097023963,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,63,718,698.0723266601562,0.0701948851346969,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,64,718,698.396484375,0.0702324509620666,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,65,718,697.9652099609375,0.0702207460999488,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,66,718,698.3580932617188,0.0701780691742897,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,67,718,698.3318481445312,0.0702449157834053,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,68,718,698.5,0.0701639726758003,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,69,718,698.4656372070312,0.0702870786190033,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,70,718,698.686279296875,0.0702903047204017,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,71,718,698.5271606445312,0.0702479034662246,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,72,718,698.30517578125,0.0701868757605552,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,73,718,697.7852783203125,0.0701784566044807,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,74,718,698.3585205078125,0.0702577158808708,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,75,718,698.1614379882812,0.0703117847442627,0.938517179023508
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,76,718,698.63427734375,0.0702365264296531,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,77,718,698.8164672851562,0.0702768117189407,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,78,718,698.265380859375,0.0702497810125351,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,79,718,698.0859375,0.0702063962817192,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,80,718,698.484619140625,0.0702119022607803,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,81,718,698.307861328125,0.0701773911714553,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,82,718,698.393310546875,0.0702233463525772,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,83,718,698.2667236328125,0.0701982006430625,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,84,718,697.7178955078125,0.0702085047960281,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,85,718,698.73828125,0.0702339187264442,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,86,718,698.87255859375,0.0702919960021972,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,87,718,698.2685546875,0.0702201798558235,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,88,718,698.10986328125,0.0702294036746025,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,89,718,698.2238159179688,0.0701338574290275,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,90,718,698.0465698242188,0.0702400580048561,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,91,718,697.8634643554688,0.07019554823637,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,92,718,698.36572265625,0.0701286792755127,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.075,0.5,93,718,698.0443115234375,0.0702561885118484,0.9439421338155516
