dataset,n_full_obs,mcar_obs_prob,K,lmbda,split,train_loss,val_loss,train_acc,val_acc
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.001,3,0.0007607787847518,3.467400074005127,1.0,0.7549270117913497
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.0001,3,0.0007211228366941,3.5189480781555176,1.0,0.7546389976121901
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,1e-05,3,0.0007172056939452,3.524202823638916,1.0,0.7546242276542845
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,10.0,4,0.6734582781791687,0.6736701726913452,0.7578768429412631,0.7549031205484988
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,1.0,4,0.3596956431865692,0.3950031101703644,0.8421600020209277,0.8218019430109276
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,0.1,4,0.3251579999923706,0.3919191062450409,0.8496965835847684,0.8246977292107196
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,0.01,4,0.3220601379871368,0.4031920135021209,0.8499874000087492,0.8240101340194498
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,0.001,4,0.3217460811138153,0.4055060446262359,0.84993379613399,0.8238918380725647
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,0.0001,4,0.321715384721756,0.4057590663433075,0.849931331588024,0.8239041605670319
bbh+gpqa+ifeval+math+musr,50.0,0.1,8,1e-05,4,0.32171231508255,0.4057846665382385,0.8499331799974985,0.8238943025714581
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,10.0,4,0.6553977727890015,0.6558405756950378,0.7599969686084619,0.7569412611333738
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,1.0,4,0.2924505770206451,0.3757293820381164,0.8775299334510975,0.8317166220592367
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,0.1,4,0.244640439748764,0.4608775973320007,0.8909943641995124,0.8252744219517846
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,0.01,4,0.2380219250917434,0.5621262788772583,0.892998656206312,0.8213213657267068
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,0.001,4,0.2373812049627304,0.5817629098892212,0.8932038296579765,0.8206460930299042
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,0.0001,4,0.2373203039169311,0.5838623046875,0.8932192330702636,0.8206017320498223
bbh+gpqa+ifeval+math+musr,50.0,0.1,16,1e-05,4,0.2373142540454864,0.5840738415718079,0.893223546025704,0.8205968030520354
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,10.0,4,0.6224785447120667,0.623492419719696,0.7650499039751278,0.762084670323983
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,1.0,4,0.1951814889907837,0.4235296249389648,0.9299847136536462,0.8223244167763368
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,0.1,4,0.0990288853645324,1.5044314861297607,0.9663219793754472,0.7864979963623996
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,0.01,4,0.0844117999076843,2.7481184005737305,0.9688980460463446,0.7811253887747004
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,0.001,4,0.0830597430467605,3.0067691802978516,0.9689448724196974,0.7800681187494147
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,0.0001,4,0.0829259678721427,3.035536050796509,0.9689485692386464,0.7800089707759721
bbh+gpqa+ifeval+math+musr,50.0,0.1,32,1e-05,4,0.0829125717282295,3.0384457111358643,0.9689504176481208,0.7799596807981033
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,10.0,4,0.569429874420166,0.5717383623123169,0.7743911493225272,0.7703801735993021
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,1.0,4,0.0775226801633834,0.5531328916549683,0.997085058258786,0.8030421774340624
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.1,4,0.0059131155721843,1.7385092973709106,1.0,0.7691232791636476
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.01,4,0.0012155254371464,3.0378146171569824,1.0,0.756561728303784
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.001,4,0.0007727066404186,3.471708297729492,1.0,0.7541785578738275
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,0.0001,4,0.0007327579078264,3.5235681533813477,1.0,0.7538926760021885
bbh+gpqa+ifeval+math+musr,50.0,0.1,64,1e-05,4,0.0007288117776624,3.5288548469543457,1.0,0.7538754245099344
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,10.0,0,0.6735857129096985,0.6737172603607178,0.7562057055146776,0.7546161137440758
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1.0,0,0.365878164768219,0.3884481787681579,0.8389454263531421,0.8255050484236555
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.1,0,0.3361178338527679,0.3753728568553924,0.8451098558819617,0.8292437667422213
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.01,0,0.3337931632995605,0.3789952397346496,0.8454351230024378,0.8293657531423861
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.001,0,0.3335941433906555,0.3798073232173919,0.8453815980332456,0.8291761796826705
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.0001,0,0.3335757851600647,0.3798968493938446,0.8453519534349238,0.829149804244797
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1e-05,0,0.333573967218399,0.3799059391021728,0.8453482478601335,0.8291580465691325
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,10.0,0,0.6551139950752258,0.6554401516914368,0.7607265067587625,0.7586977127549969
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1.0,0,0.3051848411560058,0.3546323478221893,0.8701834218348112,0.8432260457449
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.1,0,0.268121600151062,0.3696908950805664,0.8797928007269514,0.842119925819081
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.01,0,0.2636986672878265,0.3950191736221313,0.8807768366990246,0.8410583144446734
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.001,0,0.2632589936256408,0.3998289108276367,0.8808674174161192,0.840855553266021
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.0001,0,0.2632171213626861,0.4003413617610931,0.8808534185780227,0.840784669276736
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1e-05,0,0.2632129490375519,0.400393009185791,0.8808484778116358,0.8407879662064702
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,10.0,0,0.6227310299873352,0.6234250068664551,0.7641652801640993,0.7620177209973212
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1.0,0,0.2280610650777816,0.3517061173915863,0.9098561290001164,0.8474032557181125
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.1,0,0.1670306921005249,0.6298320293426514,0.9313731666154064,0.829702039975273
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.01,0,0.1565678417682647,0.9756966829299928,0.9346435422330536,0.8220960230785082
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.001,0,0.1555822342634201,1.0449957847595217,0.9348391142358714,0.8215355450236966
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.0001,0,0.1554896533489227,1.052579402923584,0.9348856397860154,0.8215190603750258
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1e-05,0,0.1554804295301437,1.0533447265625,0.9348893453608056,0.8215042241912219
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,10.0,0,0.569675862789154,0.5712693333625793,0.7733481062248304,0.7704595095817021
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1.0,0,0.1180964857339859,0.4456735849380493,0.9729826542044068,0.8314527096641253
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.1,0,0.015182826668024,1.7962571382522583,0.9997434918784094,0.7995598598804863
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.01,0,0.0053960559889674,3.2190358638763428,0.999900361211196,0.793298990315269
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.001,0,0.0046624750830233,3.586355686187744,0.9998875975646964,0.7921549556975067
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.0001,0,0.0045965812169015,3.628056287765503,0.9998863623730996,0.7919752730269937
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1e-05,0,0.0045900647528469,3.632283926010132,0.9998863623730996,0.7919884607459303
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,10.0,1,0.6735873818397522,0.6736986041069031,0.7561923873603288,0.7548341573670926
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1.0,1,0.3662541508674621,0.3878626525402069,0.8387037539489194,0.8258450398882897
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.1,1,0.3361625075340271,0.3750531077384949,0.8452031822742564,0.8290202763411912
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.01,1,0.3348603248596191,0.380469262599945,0.8446840020437832,0.8280360519578152
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.001,1,0.3345171809196472,0.3812602162361145,0.8448313981758288,0.8279717558925695
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.0001,1,0.3344860076904297,0.381350427865982,0.8448363388282996,0.8279767017437423
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1e-05,1,0.334482878446579,0.3813595771789551,0.8448359271072603,0.8279635128072816
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,10.0,1,0.6554582118988037,0.6556965112686157,0.7592609442657346,0.7576813190255355
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1.0,1,0.3055316805839538,0.3552750051021576,0.8703362813932146,0.84248947770163
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.1,1,0.268137127161026,0.3691070675849914,0.8796094743598665,0.842217455887129
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.01,1,0.2636410892009735,0.3933976292610168,0.8806914772509715,0.8411392603314709
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.001,1,0.2632294297218323,0.397946298122406,0.8807215328868356,0.8408919677728337
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.0001,1,0.2631909847259521,0.3984295427799225,0.8807322376338557,0.8408837246875458
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1e-05,1,0.2631871700286865,0.3984782099723816,0.8807322376338557,0.8408787788363731
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,10.0,1,0.622948408126831,0.6234764456748962,0.7634876724545038,0.7618622118835615
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1.0,1,0.2281644195318222,0.3506002426147461,0.9099570204407144,0.8481574231455943
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.1,1,0.1668656468391418,0.6312862038612366,0.931610665057112,0.8297209385906632
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.01,1,0.15650674700737,0.9790160059928894,0.9348719074088788,0.8234644368571424
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.001,1,0.1556114554405212,1.047081470489502,0.934979778321158,0.8222708381074536
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.0001,1,0.1555270999670028,1.0545039176940918,0.9349579571060788,0.8221405973599046
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1e-05,1,0.1555187106132507,1.0552533864974976,0.9349612508743924,0.8221323542746167
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,10.0,1,0.5701418519020081,0.5713813304901123,0.7728703832175917,0.7712049247488744
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1.0,1,0.1185784116387367,0.4434225559234619,0.972804178474483,0.8318938158725553
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.1,1,0.0154439229518175,1.7970008850097656,0.9997113835514976,0.799422654306435
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.01,1,0.0056315534748137,3.20265531539917,0.99984972182068,0.7933112308739814
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.001,1,0.0048586786724627,3.570035219192505,0.9998398405157384,0.7927408093720583
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.0001,1,0.0047881421633064,3.6118648052215576,0.9998402522367776,0.7925924338368759
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1e-05,1,0.0047811549156904,3.6161067485809326,0.9998402522367776,0.7925594614957243
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,10.0,2,0.6735798120498657,0.6737328767776489,0.7562774602850351,0.7543541901980091
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1.0,2,0.3657046258449554,0.388834685087204,0.8388592995537163,0.8256891458904809
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.1,2,0.3357672691345215,0.3764022290706634,0.8453542181139448,0.8288257434806519
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.01,2,0.3333976566791534,0.380045086145401,0.8454654183683051,0.8285376045944157
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.001,2,0.3331859707832336,0.3808721303939819,0.8454860110080015,0.8284404606270561
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.0001,2,0.3331661522388458,0.3809635043144226,0.8454909532415286,0.8284437536428988
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1e-05,2,0.3331642150878906,0.3809727132320404,0.8454921887999104,0.8284618652300336
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,10.0,2,0.655315637588501,0.6556670665740967,0.7596913080938958,0.7574759692168879
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1.0,2,0.3058395385742187,0.3563151657581329,0.8702737832632909,0.8427766050982471
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.1,2,0.2678969502449035,0.3682019412517547,0.8796553780561537,0.8428062422408314
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.01,2,0.2633936703205108,0.3919267654418945,0.880629409913791,0.8417261330444261
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.001,2,0.2629809379577636,0.3965235352516174,0.8806788322490622,0.8414347011423472
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.0001,2,0.2629426419734955,0.3970147669315338,0.8806759492795048,0.8413885989205494
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1e-05,2,0.2629388272762298,0.3970642983913421,0.8806775966906805,0.8413902454284707
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,10.0,2,0.6228504180908203,0.6236149668693542,0.7637814181903847,0.7614308812439696
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1.0,2,0.2283012270927429,0.3524074554443359,0.909937678435223,0.8478066867979702
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.1,2,0.1665902137756347,0.6376537084579468,0.9315821901672616,0.8287071949103147
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.01,2,0.1564327925443649,0.988144040107727,0.9347102121371372,0.8231666957549733
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.001,2,0.1555422395467758,1.0551307201385498,0.9349120200061614,0.822218307192276
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.0001,2,0.1554589122533798,1.062453031539917,0.9349354956154152,0.8221392748120511
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1e-05,2,0.155450627207756,1.0631940364837646,0.934931377087476,0.822129395764523
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,10.0,2,0.5696488618850708,0.5713847875595093,0.773430305446506,0.7702627497340889
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1.0,2,0.1184502765536308,0.4426499605178833,0.9729659826066328,0.8321352244025646
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.1,2,0.0151563324034214,1.795388102531433,0.9997471223845288,0.799881780731247
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.01,2,0.0054196040146052,3.2044260501861572,0.9998822101009368,0.793160735396298
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.001,2,0.0046515990979969,3.5695488452911377,0.999875620456234,0.7922288119128141
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.0001,2,0.0045814872719347,3.611155033111572,0.9998776797202036,0.7921399004850612
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1e-05,2,0.0045745447278022,3.61537504196167,0.9998776797202036,0.7921234354058477
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,10.0,3,0.6735824346542358,0.6737193465232849,0.756268606499081,0.7544219110034308
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1.0,3,0.3654217422008514,0.3885476887226105,0.8389449855060288,0.8252317807713783
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.1,3,0.3370366990566253,0.3769341707229614,0.8447038629861575,0.8283694064205209
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.01,3,0.3344875872135162,0.3800761699676513,0.8448624133172394,0.8285950519396456
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.001,3,0.3342292606830597,0.380836933851242,0.8448154659464775,0.8286395222244366
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.0001,3,0.3342042565345764,0.3809216320514679,0.8448059941085168,0.828634581081682
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1e-05,3,0.3342017829418182,0.3809302449226379,0.8448072295656421,0.828646110414776
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,10.0,3,0.6553581953048706,0.6556568741798401,0.7596319326132266,0.7575908305566856
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1.0,3,0.3046890199184418,0.3552766144275665,0.8706233416561961,0.8428667192623862
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.1,3,0.2681537270545959,0.3700503706932068,0.8798031999163184,0.842758014121786
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.01,3,0.2636745870113373,0.3955236077308655,0.8807334991316795,0.8416742568109535
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.001,3,0.263234943151474,0.4004127979278564,0.880862398491754,0.8414337878635652
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.0001,3,0.2631933987140655,0.4009341597557068,0.8808772239772577,0.8414074351022075
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1e-05,3,0.2631892561912536,0.4009866714477539,0.8808788712534248,0.8414090821497924
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,10.0,3,0.6226795315742493,0.6233302354812622,0.7637908931160741,0.7619077422765821
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1.0,3,0.228059247136116,0.3522810041904449,0.9101254359619332,0.8475624519267986
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.1,3,0.1665689647197723,0.632712721824646,0.931576678028754,0.8292472827832469
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.01,3,0.1569822877645492,0.9836975336074828,0.9345887225002688,0.8225405050177305
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.001,3,0.1560669243335724,1.0541082620620728,0.9347246227840532,0.8217630985576805
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.0001,3,0.1559802889823913,1.06172513961792,0.934759215583562,0.8217087459873803
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1e-05,3,0.1559716910123825,1.0624938011169434,0.9347625101358962,0.8217136871301349
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,10.0,3,0.5699285864830017,0.5713830590248108,0.7731449508308655,0.7708166226630454
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1.0,3,0.1187189295887947,0.4442759752273559,0.9726955738924848,0.8315152673075877
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.1,3,0.0153986597433686,1.7971479892730713,0.9997273757943476,0.7991211354087231
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.01,3,0.005821737460792,3.228739023208618,0.9998365078404168,0.7937254075207487
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.001,3,0.005095642991364,3.5979084968566895,0.9998245650882056,0.792722355541574
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.0001,3,0.005030604545027,3.639806747436523,0.9998245650882056,0.7925856505920312
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1e-05,3,0.0050241835415363,3.644053697586059,0.9998241532691636,0.7925592978306736
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,10.0,4,0.6735722422599792,0.6737715005874634,0.7563882823444703,0.7538813679528592
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1.0,4,0.3661128580570221,0.388977974653244,0.8387086144136373,0.8257954850249543
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.1,4,0.3368156552314758,0.3766462802886963,0.8444540008658448,0.8286800798405821
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.01,4,0.3346593677997589,0.3796660602092743,0.844714742880775,0.829336641923546
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.001,4,0.334394246339798,0.3803995251655578,0.8447122713924818,0.8293267688095164
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,0.0001,4,0.3343687057495117,0.3804815709590912,0.8447242169192322,0.8293185412144918
bbh+gpqa+ifeval+math+musr,200.0,0.1,8,1e-05,4,0.3343661725521087,0.3804898858070373,0.8447258645780943,0.8293185412144918
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,10.0,4,0.6554509401321411,0.6558721661567688,0.7593095815070064,0.7566590040331671
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1.0,4,0.305307388305664,0.3560169637203216,0.8701521242235922,0.8427114203955498
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.1,4,0.2679731845855713,0.3696810007095337,0.8797143124298973,0.8430355876395195
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.01,4,0.2635172307491302,0.3946454524993896,0.880613934168614,0.8415431019020554
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.001,4,0.2630922198295593,0.3995289504528045,0.8807309179478244,0.8413061471653467
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,0.0001,4,0.2630520164966583,0.4000518321990967,0.8807259749712381,0.8412847554182827
bbh+gpqa+ifeval+math+musr,200.0,0.1,16,1e-05,4,0.2630480229854584,0.4001045525074005,0.8807263868859536,0.8412831098992778
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,10.0,4,0.6226564049720764,0.6235541701316833,0.764057310518201,0.7613059497030661
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1.0,4,0.2280448973178863,0.3509690463542938,0.9102396643389368,0.8480231557434372
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.1,4,0.1666940152645111,0.6330241560935974,0.9314911683425416,0.8288643779691334
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.01,4,0.1568052321672439,0.9748908281326294,0.9347115175885524,0.8227167189667457
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.001,4,0.1559127867221832,1.0430299043655396,0.9349030579312736,0.8218643401221962
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,0.0001,4,0.1558304280042648,1.0504156351089478,0.9349215940934724,0.8217754820959304
bbh+gpqa+ifeval+math+musr,200.0,0.1,32,1e-05,4,0.1558222621679306,1.0511614084243774,0.9349228298376192,0.8217771276149354
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,10.0,4,0.5700385570526123,0.5719243884086609,0.7731787499788894,0.7700206183531316
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1.0,4,0.1185195669531822,0.4447526633739471,0.9728041547365868,0.8313737944516391
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.1,4,0.0153088103979825,1.8015186786651611,0.9997454367058028,0.7989225141555772
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.01,4,0.005477802362293,3.2153592109680176,0.9998961974916866,0.7932668653356612
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.001,4,0.0047053210437297,3.585662841796875,0.9998978451505488,0.7922943636037525
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,0.0001,4,0.0046350075863301,3.627776622772217,0.999898257065264,0.7922334794005703
bbh+gpqa+ifeval+math+musr,200.0,0.1,64,1e-05,4,0.0046280473470687,3.632047176361084,0.9998978451505488,0.7922532256286294
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,10.0,0,0.6733989119529724,0.6734818816184998,0.7584836759046784,0.757430831806195
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,1.0,0,0.3719204068183899,0.3809041976928711,0.8359312410412775,0.8306736485255235
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,0.1,0,0.3436378836631775,0.3586014211177826,0.8419881716483499,0.8356652421015716
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,0.01,0,0.34171923995018,0.3583815395832062,0.8422418623754464,0.8357016871297477
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,0.001,0,0.3415538966655731,0.3585136532783508,0.8422268989223906,0.8356817455105571
bbh+gpqa+ifeval+math+musr,800.0,0.1,8,0.0001,0,0.3415383994579315,0.3585302829742431,0.8422313707589361,0.835692747783214
