dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,32,1914,1883.890625,0.0390580520033836,0.9462025316455696,1.7043499453077078
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,33,1914,1883.5538330078125,0.0390547402203083,0.9484629294755876,1.7025668265233043
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,34,1914,1884.1234130859375,0.0390581972897052,0.948010849909584,1.7051788498874774
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,35,1914,1883.982421875,0.0390429496765136,0.9511754068716094,1.705111255387629
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,36,1914,1884.6912841796875,0.0390998609364032,0.9534358047016276,1.7015726611464357
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,37,1914,1883.2735595703125,0.0390647239983081,0.9525316455696202,1.7059184144242867
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,38,1914,1883.7423095703125,0.0390742905437946,0.9475587703435804,1.7023574130078358
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,39,1914,1883.4222412109375,0.0390510596334934,0.9462025316455696,1.702625371367997
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,40,1914,1883.6478271484375,0.0390416868031024,0.9493670886075948,1.705584424709225
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,41,1914,1883.3287353515625,0.0390692390501499,0.9389692585895116,1.7035146679718771
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,42,1914,1884.7130126953125,0.039084292948246,0.9602169981916816,1.7049091964472733
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,43,1914,1884.1334228515625,0.0390510000288486,0.9547920433996384,1.7050911174296834
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,44,1914,1884.272705078125,0.0390611179172992,0.9588607594936708,1.7040385835122558
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,45,1914,1883.6827392578125,0.0390422008931636,0.9511754068716094,1.7050104505887569
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,46,1914,1883.6090087890625,0.0390449613332748,0.9543399638336348,1.7045588501911773
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,47,1914,1883.5452880859375,0.0390607416629791,0.9493670886075948,1.702769408371038
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,48,1914,1883.4327392578125,0.0390572100877761,0.9475587703435804,1.703480172364321
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,49,1914,1884.1478271484375,0.0390609465539455,0.9507233273056056,1.704395421018332
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,50,1914,1884.6632080078125,0.0390685312449932,0.9452983725135624,1.7037563610337327
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,51,1914,1884.5185546875,0.0390757210552692,0.9529837251356238,1.7024554267485619
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,52,1914,1883.6514892578125,0.0390561521053314,0.9511754068716094,1.7061365255303
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,53,1914,1883.692626953125,0.0390552394092083,0.9534358047016276,1.7033261608108414
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,54,1914,1883.7889404296875,0.0390550307929515,0.9412296564195298,1.7019272099001217
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,55,1914,1884.1600341796875,0.0390539951622486,0.9529837251356238,1.704617370981167
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,56,1914,1884.41552734375,0.0390576533973217,0.9448462929475588,1.7036685716328435
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,57,1914,1884.119873046875,0.0390675626695156,0.9520795660036168,1.703287501657818
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,58,1914,1884.2315673828125,0.0390761382877826,0.940777576853526,1.7045965733322475
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,59,1914,1883.3228759765625,0.0390488021075725,0.9547920433996384,1.705300262305738
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,60,1914,1884.1849365234375,0.0390629507601261,0.950271247739602,1.7045151023891274
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,61,1914,1884.211181640625,0.039065908640623,0.9547920433996384,1.7055242778941848
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,62,1914,1883.6492919921875,0.0390280783176422,0.9593128390596743,1.7047238322740665
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,63,1914,1884.0750732421875,0.0390611104667186,0.945750452079566,1.704215524442514
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,64,1914,1884.0150146484375,0.0390789732336998,0.9520795660036168,1.7031597275815615
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,65,1914,1882.9906005859375,0.0390395075082778,0.9498191681735986,1.7036904568587505
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,66,1914,1884.232421875,0.0390698574483394,0.955244122965642,1.7041948092450858
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,67,1914,1883.3553466796875,0.0390712842345237,0.950271247739602,1.7028323956851052
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,68,1914,1884.033935546875,0.0390375480055809,0.9556962025316456,1.7041118798684123
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,69,1914,1883.8856201171875,0.0390507541596889,0.9511754068716094,1.7041697375143778
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,70,1914,1884.1329345703125,0.0390605218708515,0.9475587703435804,1.7054710731793905
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,71,1914,1884.5516357421875,0.0390559509396553,0.9534358047016276,1.7048917430675572
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,72,1914,1884.1849365234375,0.0390721037983894,0.9525316455696202,1.7042027290114674
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,73,1914,1882.8897705078125,0.0390412099659442,0.9529837251356238,1.704047052320799
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,74,1914,1883.8277587890625,0.0390489399433136,0.9511754068716094,1.7045582604283385
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,75,1914,1884.217041015625,0.0390714481472969,0.9489150090415912,1.7034890385405543
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,76,1914,1884.570068359375,0.0390668176114559,0.9462025316455696,1.7043178623041042
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,77,1914,1884.3043212890625,0.0390657298266887,0.9525316455696202,1.7027760621913413
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,78,1914,1883.546142578125,0.0390730835497379,0.950271247739602,1.7023966570931761
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,79,1914,1883.589599609375,0.0390838086605072,0.9534358047016276,1.7015964951690643
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,80,1914,1884.6650390625,0.0390490218997001,0.9525316455696202,1.7047436700789869
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,81,1914,1883.666015625,0.0390380211174488,0.9579566003616636,1.704322466359358
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,82,1914,1884.2021484375,0.0390562713146209,0.9529837251356238,1.7046677503177112
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,83,1914,1884.1478271484375,0.0390728861093521,0.9452983725135624,1.7029652434062463
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,84,1914,1883.4697265625,0.0390328094363212,0.9584086799276672,1.7051198259177955
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,85,1914,1884.4312744140625,0.0390595570206642,0.955244122965642,1.704716174266211
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,86,1914,1884.9267578125,0.0390819199383258,0.9448462929475588,1.703699831070973
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,87,1914,1883.479736328125,0.0390509888529777,0.955244122965642,1.7051461557605232
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,88,1914,1884.68408203125,0.0390766821801662,0.9489150090415912,1.7027145046397814
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,89,1914,1883.7088623046875,0.0390444621443748,0.945750452079566,1.7041908832501775
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,90,1914,1883.384765625,0.0390654429793357,0.9439421338155516,1.7038651703967234
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,91,1914,1883.8992919921875,0.0390626862645149,0.953887884267631,1.7054591794907157
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,92,1914,1883.4986572265625,0.0390530005097389,0.943490054249548,1.7044055543690702
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,93,1914,1884.9227294921875,0.0390692092478275,0.9425858951175408,1.7036452050253887
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,94,1914,1883.76953125,0.0390661172568798,0.9566003616636528,1.703575591414358
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,95,1914,1884.2342529296875,0.0390349999070167,0.9462025316455696,1.7055116966885275
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,96,1914,1882.580078125,0.0390293821692466,0.9471066907775768,1.7033971187190848
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,97,1914,1884.503662109375,0.0390577279031276,0.953887884267631,1.7026655268163116
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,98,1914,1882.9906005859375,0.0390257947146892,0.9520795660036168,1.7052200010847487
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.2,0.75,99,1914,1884.03662109375,0.0390642769634723,0.9475587703435804,1.7050861761933278
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,0,2154,2123.00830078125,0.0362015217542648,0.9498191681735986,1.707106513276346
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,1,2154,2122.681396484375,0.0361983105540275,0.9547920433996384,1.708771637669351
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,2,2154,2122.17724609375,0.0361812487244606,0.9452983725135624,1.7094796572778868
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,3,2154,2122.18359375,0.0362007953226566,0.9566003616636528,1.7093283494030445
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,4,2154,2122.961669921875,0.0362002253532409,0.953887884267631,1.7095272191578414
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,5,2154,2122.827880859375,0.0361966826021671,0.951627486437613,1.7083958354930628
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,6,2154,2121.83154296875,0.0361912101507186,0.9543399638336348,1.7090460120188191
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,7,2154,2124.156982421875,0.0362139716744422,0.9475587703435804,1.707913161916325
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,8,2154,2122.58447265625,0.036209087818861,0.9588607594936708,1.7058322541270199
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,9,2154,2122.17822265625,0.0361799634993076,0.9416817359855334,1.7079488024163025
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,10,2154,2121.954345703125,0.0361797772347927,0.951627486437613,1.7097175349813438
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,11,2154,2122.8486328125,0.0361845977604389,0.9543399638336348,1.7087153309230756
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,12,2154,2121.93994140625,0.036191064864397,0.950271247739602,1.708513167770054
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,13,2154,2122.421875,0.0361889712512493,0.9452983725135624,1.7103685072946226
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,14,2154,2121.935791015625,0.0361774191260337,0.955244122965642,1.7086062854607975
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,15,2154,2122.273681640625,0.0361829884350299,0.9466546112115732,1.7087505114139656
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,16,2154,2122.374267578125,0.0361835472285747,0.9466546112115732,1.710488121508326
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,17,2154,2123.088134765625,0.0362061783671379,0.9570524412296564,1.7086105636396052
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,18,2154,2121.273193359375,0.0361741483211517,0.9489150090415912,1.7096202412443295
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,19,2154,2122.223388671875,0.0362118445336818,0.9394213381555152,1.707465820743344
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,20,2154,2122.888427734375,0.0362031236290931,0.9475587703435804,1.7083100551937163
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,21,2154,2122.594970703125,0.0361939668655395,0.9489150090415912,1.7086896190102079
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,22,2154,2122.6650390625,0.0361968874931335,0.948010849909584,1.7089245655840444
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,23,2154,2124.00146484375,0.0362031906843185,0.9525316455696202,1.709213012524063
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,24,2154,2122.5556640625,0.0361892618238925,0.9547920433996384,1.7100540356100669
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,25,2154,2122.43212890625,0.0361872725188732,0.9452983725135624,1.7097264690798268
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,26,2154,2122.13623046875,0.0361823923885822,0.9511754068716094,1.708759434711353
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,27,2154,2121.349609375,0.0361694656312465,0.9462025316455696,1.7097278592147
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,28,2154,2121.472900390625,0.0361847206950187,0.9507233273056056,1.7087901195224415
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,29,2154,2122.62109375,0.0361765585839748,0.9471066907775768,1.7095332717170033
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,30,2154,2121.967529296875,0.0361910350620746,0.948010849909584,1.7086653301824974
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,31,2154,2122.00634765625,0.0361903719604015,0.9462025316455696,1.709023981475051
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,32,2154,2122.34716796875,0.0361841358244419,0.9439421338155516,1.709742345988478
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,33,2154,2122.2431640625,0.0361937992274761,0.9543399638336348,1.7068538368408412
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,34,2154,2122.273193359375,0.0361886471509933,0.9507233273056056,1.7094934834652027
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,35,2154,2122.51953125,0.0361642129719257,0.9547920433996384,1.7107133246288275
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,36,2154,2122.851318359375,0.0362107641994953,0.9570524412296564,1.7068114595334716
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,37,2154,2122.13427734375,0.0362044312059879,0.9507233273056056,1.7089285475901552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,38,2154,2122.39794921875,0.0362047404050827,0.9511754068716094,1.7069976543620096
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,39,2154,2121.92626953125,0.0361868813633918,0.945750452079566,1.7073730571680354
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,40,2154,2122.174560546875,0.0361718721687793,0.9511754068716094,1.7103447617538028
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,41,2154,2121.961181640625,0.0361877307295799,0.9439421338155516,1.7089784604065708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,42,2154,2123.228271484375,0.0362058244645595,0.9556962025316456,1.7095793753380724
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,43,2154,2123.052001953125,0.0361770391464233,0.9511754068716094,1.7106297554441532
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,44,2154,2122.81884765625,0.0361978486180305,0.9498191681735986,1.708447191503476
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,45,2154,2122.3173828125,0.0361810252070426,0.9493670886075948,1.7090522499521204
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,46,2154,2121.83154296875,0.0361785180866718,0.9507233273056056,1.7091502005645884
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,47,2154,2122.363525390625,0.0361907258629798,0.9511754068716094,1.7077969034912448
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,48,2154,2121.376220703125,0.0361807607114315,0.9511754068716094,1.7086384514986488
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,49,2154,2122.81640625,0.0361877121031284,0.9593128390596743,1.7087495642633237
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,50,2154,2123.163330078125,0.0361888073384761,0.9475587703435804,1.7092657016012025
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,51,2154,2122.875244140625,0.036200787872076,0.9466546112115732,1.707301044360952
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,52,2154,2122.189453125,0.036192525178194,0.9489150090415912,1.7101683033157509
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,53,2154,2122.4453125,0.0361912883818149,0.951627486437613,1.7080499831026503
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,54,2154,2122.25,0.0361899249255657,0.9484629294755876,1.7065839985928892
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,55,2154,2122.603515625,0.0361802764236927,0.9529837251356238,1.7097500588147951
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,56,2154,2122.808349609375,0.0361811965703964,0.9466546112115732,1.7087604063751967
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,57,2154,2122.680419921875,0.0362034551799297,0.9511754068716094,1.7077214855344747
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,58,2154,2122.48193359375,0.0362005047500133,0.9439421338155516,1.709740874541591
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,59,2154,2122.174560546875,0.0361816249787807,0.9520795660036168,1.7099459920977484
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,60,2154,2122.529052734375,0.0361978709697723,0.951627486437613,1.7090289358485033
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,61,2154,2122.663818359375,0.036195408552885,0.955244122965642,1.7098013693408574
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,62,2154,2122.19580078125,0.0361619628965854,0.9525316455696202,1.709476364306109
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,63,2154,2122.720703125,0.0361861065030097,0.9443942133815552,1.70962181519232
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,64,2154,2122.57275390625,0.0362097546458244,0.951627486437613,1.7080286255232087
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,65,2154,2121.41650390625,0.0361636765301227,0.9493670886075948,1.7097143781652404
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,66,2154,2122.381591796875,0.0361806713044643,0.9584086799276672,1.7095598007319857
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,67,2154,2121.712890625,0.0361883454024791,0.9511754068716094,1.7082836737215241
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,68,2154,2122.42236328125,0.0361739546060562,0.953887884267631,1.7088940012263012
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,69,2154,2122.406494140625,0.0361833088099956,0.9561482820976492,1.7083733171809672
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,70,2154,2122.301025390625,0.0361782982945442,0.9484629294755876,1.711021934379837
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,71,2154,2123.3369140625,0.0361955687403678,0.9547920433996384,1.709184722644851
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,72,2154,2122.711181640625,0.0361950509250164,0.9543399638336348,1.7097818629563428
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,73,2154,2121.687255859375,0.0361890085041523,0.953887884267631,1.7075947048893934
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,74,2154,2122.14111328125,0.0361732766032218,0.9425858951175408,1.7101025984667835
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,75,2154,2122.648681640625,0.0361961610615253,0.9452983725135624,1.7083000542271811
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,76,2154,2122.820068359375,0.0361884608864784,0.948010849909584,1.708938027698725
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,77,2154,2123.139404296875,0.0362068377435207,0.951627486437613,1.7073161071894152
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,78,2154,2121.870361328125,0.0361920334398746,0.948010849909584,1.7071126500474474
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,79,2154,2122.373046875,0.0362133421003818,0.95750452079566,1.7068565996431952
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,80,2154,2123.040771484375,0.0361688621342182,0.9520795660036168,1.710087953636859
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,81,2154,2122.047119140625,0.0361792296171188,0.955244122965642,1.70841644264015
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,82,2154,2122.658203125,0.0361839085817337,0.9561482820976492,1.7098052846625154
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,83,2154,2122.7705078125,0.0362071394920349,0.9511754068716094,1.7071709604904661
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,84,2154,2121.8056640625,0.0361564345657825,0.948010849909584,1.7096574986400461
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,85,2154,2123.00048828125,0.0361952222883701,0.9520795660036168,1.7088016855877577
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,86,2154,2123.52392578125,0.0362168066203594,0.9507233273056056,1.7074974001451035
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,87,2154,2121.8232421875,0.0361729189753532,0.950271247739602,1.710483087875262
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,88,2154,2123.16650390625,0.0362069979310035,0.9430379746835442,1.7073848906215363
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,89,2154,2122.4033203125,0.0361790582537651,0.9471066907775768,1.7084907685268016
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,90,2154,2121.94482421875,0.0362002737820148,0.9416817359855334,1.7082002684004345
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,91,2154,2122.699462890625,0.036196481436491,0.9471066907775768,1.7095086563424036
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,92,2154,2122.100830078125,0.0361798852682113,0.9416817359855334,1.7097073245368937
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,93,2154,2123.6240234375,0.0362094677984714,0.943490054249548,1.707428629316415
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,94,2154,2122.38037109375,0.0361862331628799,0.9570524412296564,1.7092162810557847
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,95,2154,2122.796142578125,0.0361633710563182,0.9462025316455696,1.7104469898599277
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.225,0.75,96,2154,2121.339599609375,0.0361668393015861,0.9462025316455696,1.7080403825859978
